episode_id,season,episode_num,character,degree_centrality_x,betweenness_centrality_x,eigenvector_centrality_x,pagerank,weighted_degree_x,mention_volume_share,sentiment_control_raw,pagerank_norm,sentiment_control_norm,influence_score,influence_rank,degree_centrality_y,betweenness_centrality_y,eigenvector_centrality_y,weighted_degree_y,episode_idx,is_season_finale,is_season_premiere,season_progress,influence_score_lag1,influence_score_lag2,influence_score_lag3,pagerank_lag1,pagerank_lag2,pagerank_lag3,mention_volume_share_lag1,mention_volume_share_lag2,mention_volume_share_lag3,influence_momentum,pagerank_momentum,rank_momentum,dominance_streak,avg_sentiment,pct_positive,pct_negative,pct_commanding,pct_defensive,pct_manipulative,pct_assertive,legal_density,avg_word_count,avg_flesch,pct_anger,pct_fear,pct_joy,pct_sadness,next_episode_id,next_dominant,is_next_dominant
S01E12,1,12,Norma,1.0,0.660714,0.15786,0.06082,20.028,0.015385,0.1585013245033112,0.0,0.0,0.004616,9,1.0,0.660714,0.15786,20.028,11,1,0,1.0,0.094866,0.005172,0.064868,0.086061,0.060167,0.083823,0.035714,0.017241,0.028169,-0.09025000000000001,-0.025241,-2.0,0,0.008947,0.223841,0.177483,0.018543,0.019868,0.001325,0.003974,0.01457,7.691391,93.395801,0.009272,0.002649,0.01457,0.022517,S02E01,Harvey Specter,0
S02E02,2,2,Norma,1.0,0.0,0.173689,0.066635,34.831,0.019608,0.1914248025276461,0.1223004745246283,0.0,0.054803,7,1.0,0.0,0.173689,34.831,13,0,0,0.125,0.004616,0.094866,0.005172,0.06082,0.086061,0.060167,0.015385,0.035714,0.017241,0.050186999999999996,0.005815000000000001,2.0,0,0.061416,0.303318,0.169036,0.022117,0.015798,0.004739,0.004739,0.041074,8.290679,90.097788,0.015798,0.017378,0.048973,0.014218,S02E03,Harvey Specter,0
S02E03,2,3,Norma,1.0,0.75,0.146429,0.054295,22.139,0.015873,0.2062017543859649,0.0,0.0,0.004762,10,1.0,0.75,0.146429,22.139,14,0,0,0.1875,0.054803,0.004616,0.094866,0.066635,0.06082,0.086061,0.019608,0.015385,0.035714,-0.050040999999999995,-0.012339999999999997,-3.0,0,0.072191,0.346491,0.184211,0.019006,0.017544,0.004386,0.010234,0.039474,8.777778,88.887822,0.017544,0.008772,0.02924,0.023392,S02E04,Harvey Specter,0
S02E05,2,5,Norma,1.0,0.119048,0.154083,0.061274,20.678,0.01087,0.2021113095238095,0.0,0.0,0.003261,7,1.0,0.119048,0.154083,20.678,16,0,0,0.3125,0.004762,0.054803,0.004616,0.054295,0.066635,0.06082,0.015873,0.019608,0.015385,-0.0015009999999999997,0.006978999999999999,3.0,0,0.024762,0.282738,0.221726,0.022321,0.029762,0.002976,0.005952,0.026786,9.647321,91.371339,0.020833,0.004464,0.028274,0.032738,S02E06,Louis Litt,0
S02E08,2,8,Norma,1.0,0.0,0.198956,0.059826,51.707,0.030612,0.1925859826589595,0.2300583913203264,0.0,0.101207,10,1.0,0.0,0.198956,51.707,19,0,0,0.5,0.003261,0.004762,0.054803,0.061274,0.054295,0.066635,0.01087,0.015873,0.019608,0.097946,-0.0014480000000000048,-3.0,0,0.049105,0.304913,0.186416,0.021676,0.023121,0.008671,0.007225,0.037572,8.375723,93.061806,0.021676,0.00289,0.030347,0.014451,S02E09,Louis Litt,0
S02E09,2,9,Norma,1.0,0.333333,0.122955,0.048901,26.252,0.018868,0.1827773657289002,0.0,0.0,0.00566,9,1.0,0.333333,0.122955,26.252,20,0,0,0.5625,0.101207,0.003261,0.004762,0.059826,0.061274,0.054295,0.030612,0.01087,0.015873,-0.095547,-0.010924999999999997,1.0,0,0.083299,0.319693,0.140665,0.011509,0.024297,0.001279,0.006394,0.031969,8.066496,90.17789,0.008951,0.011509,0.034527,0.026854,S02E10,Harvey Specter,0
S02E13,2,13,Norma,1.0,0.272727,0.127961,0.044545,27.107,0.010989,0.191189621318373,0.0,0.0,0.003297,11,1.0,0.272727,0.127961,27.107,24,0,0,0.8125,0.00566,0.101207,0.003261,0.048901,0.059826,0.061274,0.018868,0.030612,0.01087,-0.002363,-0.004355999999999999,-2.0,0,0.042905,0.297335,0.185133,0.009818,0.021038,0.001403,0.001403,0.047686,8.488079,91.699285,0.026648,0.01122,0.023843,0.01683,S02E14,Jessica Pearson,0
S02E15,2,15,Norma,1.0,0.218182,0.114594,0.041522,30.253,0.009524,0.1621986966824644,0.0,0.0,0.002857,10,1.0,0.218182,0.114594,30.253,26,0,0,0.9375,0.003297,0.00566,0.101207,0.044545,0.048901,0.059826,0.010989,0.018868,0.030612,-0.00043999999999999985,-0.003022999999999998,1.0,0,0.053431,0.271327,0.14455,0.011848,0.020142,0.00237,0.001185,0.031991,7.627962,87.150344,0.022512,0.001185,0.024882,0.022512,S02E16,Harvey Specter,0
S03E01,3,1,Norma,1.0,0.125,0.185967,0.064797,34.575,0.022727,0.1862246913580246,0.0,0.0,0.006818,9,1.0,0.125,0.185967,34.575,28,0,1,0.0625,0.002857,0.003297,0.00566,0.041522,0.044545,0.048901,0.009524,0.010989,0.018868,0.003961,0.02327499999999999,1.0,0,0.051626,0.283951,0.176543,0.014815,0.024691,0.003704,0.003704,0.02716,8.877778,90.096123,0.024691,0.012346,0.022222,0.009877,S03E02,Harvey Specter,0
S03E03,3,3,Norma,1.0,0.785714,0.134536,0.054494,23.867,0.009709,0.2196586410635155,0.0,0.0,0.002913,9,1.0,0.785714,0.134536,23.867,30,0,0,0.1875,0.006818,0.002857,0.003297,0.064797,0.041522,0.044545,0.022727,0.009524,0.010989,-0.0039050000000000005,-0.010302999999999993,0.0,0,0.029434,0.311669,0.217134,0.025111,0.017725,0.004431,0.007386,0.029542,9.843427,88.598124,0.025111,0.008863,0.019202,0.008863,S03E04,Louis Litt,0
S03E07,3,7,Norma,1.0,0.0,0.207154,0.071887,44.428,0.029703,0.1961484311050477,0.2167733606751399,0.0,0.09562,8,1.0,0.0,0.207154,44.428,34,0,0,0.4375,0.002913,0.006818,0.002857,0.054494,0.064797,0.041522,0.009709,0.022727,0.009524,0.092707,0.017393000000000006,1.0,0,-0.006116,0.234652,0.24693,0.015007,0.030014,0.002729,0.004093,0.030014,8.960437,86.989809,0.027285,0.002729,0.030014,0.024557,S03E08,Harvey Specter,0
S03E08,3,8,Norma,1.0,0.309524,0.163975,0.068024,18.074,0.016667,0.2299598116169544,0.0,0.0,0.005,7,1.0,0.309524,0.163975,18.074,35,0,0,0.5,0.09562,0.002913,0.006818,0.071887,0.054494,0.064797,0.029703,0.009709,0.022727,-0.09061999999999999,-0.0038630000000000053,1.0,0,-0.029356,0.254317,0.288854,0.021978,0.032967,0.00471,0.006279,0.023548,10.436421,89.637284,0.031397,0.014129,0.023548,0.018838,S03E09,Harvey Specter,0
S03E11,3,11,Norma,1.0,0.207407,0.117772,0.044875,28.372,0.00885,0.185908583106267,0.0,0.0,0.002655,10,1.0,0.207407,0.117772,28.372,38,0,0,0.6875,0.005,0.09562,0.002913,0.068024,0.071887,0.054494,0.016667,0.029703,0.009709,-0.0023450000000000003,-0.023149000000000003,-3.0,0,0.055158,0.299728,0.1703,0.010899,0.035422,0.004087,0.002725,0.035422,9.03951,89.466376,0.010899,0.004087,0.03406,0.02861,S03E12,Louis Litt,0
S03E14,3,14,Norma,1.0,0.277778,0.156041,0.056979,41.541,0.018868,0.2288742081447963,0.0,0.0,0.00566,9,1.0,0.277778,0.156041,41.541,41,0,0,0.875,0.002655,0.005,0.09562,0.044875,0.068024,0.071887,0.00885,0.016667,0.029703,0.0030050000000000003,0.012104000000000004,1.0,0,0.085507,0.358974,0.188537,0.024133,0.013575,0.006033,0.006033,0.028658,9.589744,87.705973,0.013575,0.003017,0.048265,0.0181,S03E15,Louis Litt,0
S04E08,4,8,Norma,1.0,0.866667,0.09333,0.0386,36.009,0.004348,0.2087656946826758,0.0,0.0,0.001304,11,1.0,0.866667,0.09333,36.009,51,0,0,0.5,0.00566,0.002655,0.005,0.056979,0.044875,0.068024,0.018868,0.00885,0.016667,-0.0043560000000000005,-0.018379,-2.0,0,0.020432,0.284734,0.233276,0.041166,0.027444,0.005146,0.003431,0.018868,11.222985,91.599691,0.03259,0.003431,0.025729,0.018868,S04E09,Harvey Specter,0
S04E11,4,11,Norma,1.0,0.0,0.129842,0.043597,54.709,0.014493,0.2082262640449438,0.0681347548994325,0.0,0.031602,10,1.0,0.0,0.129842,54.709,54,0,0,0.6875,0.001304,0.00566,0.002655,0.0386,0.056979,0.044875,0.004348,0.018868,0.00885,0.030298,0.0049969999999999945,1.0,0,0.028,0.307584,0.202247,0.02809,0.033708,0.009831,0.004213,0.039326,9.851124,92.739354,0.039326,0.005618,0.036517,0.008427,S04E12,Louis Litt,0
S04E14,4,14,Norma,1.0,0.964286,0.113968,0.049337,27.539,0.007519,0.2211805841924398,0.0,0.0,0.002256,9,1.0,0.964286,0.113968,27.539,57,0,0,0.875,0.031602,0.001304,0.00566,0.043597,0.0386,0.056979,0.014493,0.004348,0.018868,-0.029345999999999997,0.005740000000000002,1.0,0,0.04185,0.331615,0.216495,0.024055,0.027491,0.010309,0.003436,0.037801,11.508591,92.055481,0.046392,0.005155,0.027491,0.025773,S04E15,Harvey Specter,0
S04E15,4,15,Norma,1.0,0.0,0.241989,0.098799,44.161,0.045455,0.2370576523031203,0.2583193095748959,0.0,0.116964,6,1.0,0.0,0.241989,44.161,58,0,0,0.9375,0.002256,0.031602,0.001304,0.049337,0.043597,0.0386,0.007519,0.014493,0.004348,0.114708,0.049462,3.0,0,-0.00493,0.283804,0.294205,0.026746,0.02526,0.005944,0.0,0.032689,10.273403,90.946315,0.038633,0.016345,0.028232,0.029718,S04E16,Harvey Specter,0
S04E16,4,16,Norma,1.0,0.0,0.268462,0.093834,73.683,0.07362,0.2250455064194009,0.3755744519915158,0.0,0.172316,6,1.0,0.0,0.268462,73.683,59,1,0,1.0,0.116964,0.002256,0.031602,0.098799,0.049337,0.043597,0.045455,0.007519,0.014493,0.055352,-0.004964999999999997,0.0,0,0.040872,0.32097,0.219686,0.017118,0.03709,0.00428,0.002853,0.014265,10.252496,91.588146,0.031384,0.005706,0.035663,0.012839,S05E01,Harvey Specter,0
S05E01,5,1,Norma,1.0,0.0,0.219067,0.077197,68.264,0.030151,0.2342560553633218,0.2586369740105845,0.0,0.1125,6,1.0,0.0,0.219067,68.264,60,0,1,0.0625,0.172316,0.116964,0.002256,0.093834,0.098799,0.049337,0.07362,0.045455,0.007519,-0.059815999999999994,-0.016637,0.0,0,0.050108,0.32872,0.221453,0.013841,0.039792,0.00346,0.00519,0.034602,11.66263,92.57846,0.034602,0.008651,0.036332,0.020761,S05E02,Harvey Specter,0
S05E12,5,12,Norma,1.0,0.0,0.152724,0.052686,64.976,0.016194,0.2379944256756756,0.1474540109530435,0.0,0.06384,9,1.0,0.0,0.152724,64.976,71,0,0,0.75,0.1125,0.172316,0.116964,0.077197,0.093834,0.098799,0.030151,0.07362,0.045455,-0.04866000000000001,-0.024511000000000005,-3.0,0,-0.006277,0.295608,0.277027,0.030405,0.028716,0.003378,0.003378,0.057432,12.633446,86.995338,0.060811,0.025338,0.021959,0.045608,S05E13,Mike Ross,0
S06E01,6,1,Norma,1.0,0.288889,0.114325,0.044457,29.181,0.014706,0.2256897822445561,0.0,0.0,0.004412,10,1.0,0.288889,0.114325,29.181,76,0,1,0.0625,0.06384,0.1125,0.172316,0.052686,0.077197,0.093834,0.016194,0.030151,0.07362,-0.059427999999999995,-0.008228999999999993,-1.0,0,-0.02003,0.271357,0.278057,0.035176,0.030151,0.008375,0.00335,0.026801,11.525963,94.246064,0.063652,0.0,0.021776,0.030151,S06E02,Harvey Specter,0
S09E04,9,4,Norma,1.0,0.0,0.125601,0.039881,57.943,0.009756,0.2177252631578947,0.1034695121974046,0.0,0.044315,12,1.0,0.0,0.125601,57.943,127,0,0,0.4,0.004412,0.06384,0.1125,0.044457,0.052686,0.077197,0.014706,0.016194,0.030151,0.039903,-0.004576000000000004,-2.0,0,0.067356,0.326316,0.181955,0.021053,0.030075,0.01203,0.004511,0.010526,11.395489,93.403549,0.022556,0.009023,0.04812,0.021053,S09E05,Harvey Specter,0
S06E11,6,11,Oliver Grady,1.0,0.8,0.097506,0.03717,35.923,0.005747,0.1897067857142857,0.0,0.0,0.001724,12,1.0,0.8,0.097506,35.923,86,0,0,0.6875,,,,,,,,,,0.001724,0.03717,,0,0.065162,0.3125,0.166071,0.021429,0.028571,0.005357,0.003571,0.046429,12.085714,92.103357,0.0125,0.005357,0.016071,0.010714,S06E12,Harvey Specter,0
S06E12,6,12,Oliver Grady,1.0,0.0,0.253148,0.101907,32.494,0.030928,0.2094864527629233,0.1751967962699198,0.0,0.079357,5,1.0,0.0,0.253148,32.494,87,0,0,0.75,0.001724,,,0.03717,,,0.005747,,,0.077633,0.06473699999999999,7.0,0,0.066442,0.340463,0.180036,0.030303,0.046346,0.008913,0.003565,0.019608,11.335116,93.803975,0.017825,0.001783,0.037433,0.055258,S06E13,Louis Litt,0
S06E13,6,13,Oliver Grady,1.0,0.0,0.327786,0.108775,106.231,0.096154,0.2245011290322581,0.6962523745897481,0.0,0.307347,6,1.0,0.0,0.327786,106.231,88,0,0,0.8125,0.079357,0.001724,,0.101907,0.03717,,0.030928,0.005747,,0.22798999999999997,0.006867999999999999,-1.0,0,0.08021,0.359677,0.177419,0.041935,0.019355,0.008065,0.003226,0.009677,12.077419,92.019823,0.033871,0.014516,0.024194,0.024194,S06E14,Mike Ross,0
S06E14,6,14,Oliver Grady,1.0,0.0,0.346924,0.114144,114.397,0.111765,0.234628549382716,0.6429710171865084,0.0,0.290718,4,1.0,0.0,0.346924,114.397,89,0,0,0.875,0.307347,0.079357,0.001724,0.108775,0.101907,0.03717,0.096154,0.030928,0.005747,-0.016629000000000005,0.005368999999999999,2.0,0,0.066196,0.354938,0.194444,0.035494,0.021605,0.00463,0.001543,0.030864,11.924383,90.512191,0.032407,0.00463,0.040123,0.016975,S06E15,Mike Ross,0
S06E15,6,15,Oliver Grady,1.0,0.0,0.178283,0.064163,52.391,0.018405,0.220716049382716,0.1784653186921681,0.0,0.076908,8,1.0,0.0,0.178283,52.391,90,0,0,0.9375,0.290718,0.307347,0.079357,0.114144,0.108775,0.101907,0.111765,0.096154,0.030928,-0.21380999999999997,-0.049981,-4.0,0,0.0364,0.322531,0.222222,0.035494,0.030864,0.001543,0.009259,0.013889,11.641975,92.706512,0.046296,0.013889,0.026235,0.023148,S06E16,Mike Ross,0
S06E16,6,16,Oliver Grady,1.0,0.0,0.261434,0.083612,92.578,0.049724,0.1863553041018387,0.371560674899715,0.0,0.163541,6,1.0,0.0,0.261434,92.578,91,1,0,1.0,0.076908,0.290718,0.307347,0.064163,0.114144,0.108775,0.018405,0.111765,0.096154,0.08663299999999999,0.019449000000000008,2.0,0,0.032552,0.280057,0.203678,0.026874,0.028289,0.014144,0.005658,0.01273,10.643564,93.316464,0.015559,0.005658,0.018388,0.015559,S07E01,Harvey Specter,0
S07E01,7,1,Oliver Grady,1.0,0.0,0.136878,0.044914,50.985,0.019417,0.2258940577249575,0.0899067543642363,0.0,0.041788,8,1.0,0.0,0.136878,50.985,92,0,1,0.0625,0.163541,0.076908,0.290718,0.083612,0.064163,0.114144,0.049724,0.018405,0.111765,-0.121753,-0.038698,-2.0,0,0.036841,0.310696,0.251273,0.025467,0.033956,0.011885,0.003396,0.044143,12.893039,90.937759,0.037351,0.011885,0.023769,0.016978,S07E02,Harvey Specter,0
S07E03,7,3,Oliver Grady,1.0,0.0,0.145769,0.06312,40.314,0.012579,0.2392392496392496,0.1015803894405709,0.0,0.044406,7,1.0,0.0,0.145769,40.314,94,0,0,0.1875,0.041788,0.163541,0.076908,0.044914,0.083612,0.064163,0.019417,0.049724,0.018405,0.0026180000000000023,0.018205999999999993,1.0,0,-0.00286,0.292929,0.271284,0.025974,0.027417,0.008658,0.004329,0.033189,10.68254,90.53417,0.034632,0.011544,0.025974,0.021645,S07E04,Harvey Specter,0
S07E04,7,4,Oliver Grady,1.0,0.0,0.251959,0.08061,97.096,0.051724,0.22435285935085,0.3652398147470287,0.0,0.161613,7,1.0,0.0,0.251959,97.096,95,0,0,0.25,0.044406,0.041788,0.163541,0.06312,0.044914,0.083612,0.012579,0.019417,0.049724,0.117207,0.017490000000000006,0.0,0,0.035821,0.340031,0.227202,0.027821,0.041731,0.004637,0.006182,0.046368,11.401855,93.174405,0.046368,0.004637,0.041731,0.020093,S07E05,Harvey Specter,0
S07E05,7,5,Oliver Grady,1.0,0.0,0.3979,0.142961,110.255,0.143836,0.2285049924357035,0.6788226035057104,0.0,0.31468,3,1.0,0.0,0.3979,110.255,96,0,0,0.3125,0.161613,0.044406,0.041788,0.08061,0.06312,0.044914,0.051724,0.012579,0.019417,0.153067,0.062351000000000004,4.0,0,0.043085,0.340393,0.225416,0.030257,0.03177,0.006051,0.004539,0.033283,11.995461,88.894871,0.033283,0.01059,0.033283,0.016641,S07E06,Harvey Specter,0
S07E06,7,6,Oliver Grady,1.0,0.0,0.261928,0.079854,107.503,0.057292,0.2573347442680776,0.4210516160486257,0.0,0.185608,6,1.0,0.0,0.261928,107.503,97,0,0,0.375,0.31468,0.161613,0.044406,0.142961,0.08061,0.06312,0.143836,0.051724,0.012579,-0.12907200000000002,-0.06310700000000001,-3.0,0,0.001333,0.313933,0.287478,0.0194,0.047619,0.010582,0.003527,0.038801,13.088183,90.487354,0.058201,0.012346,0.028219,0.038801,S07E07,Harvey Specter,0
S07E12,7,12,Oliver Grady,1.0,0.0,0.3748,0.115124,143.667,0.124294,0.2360623089983022,0.736482114826138,0.0,0.331881,3,1.0,0.0,0.3748,143.667,103,0,0,0.75,0.185608,0.31468,0.161613,0.079854,0.142961,0.08061,0.057292,0.143836,0.051724,0.146273,0.03527000000000001,3.0,0,0.085792,0.387097,0.193548,0.033956,0.032258,0.010187,0.003396,0.01528,12.485569,92.296401,0.03056,0.006791,0.025467,0.025467,S07E13,Harvey Specter,0
S07E13,7,13,Oliver Grady,1.0,0.911111,0.094625,0.03858,35.876,0.005291,0.2376546603475513,0.0,0.0,0.001587,11,1.0,0.911111,0.094625,35.876,104,0,0,0.8125,0.331881,0.185608,0.31468,0.115124,0.079854,0.142961,0.124294,0.057292,0.143836,-0.330294,-0.076544,-8.0,0,0.092494,0.382306,0.197472,0.025276,0.033175,0.009479,0.004739,0.011058,11.821485,92.754818,0.017378,0.007899,0.045814,0.031596,S07E14,Louis Litt,0
S07E15,7,15,Oliver Grady,1.0,0.0,0.181988,0.064395,51.945,0.019737,0.2136082595870206,0.081166132084844,0.0,0.038388,8,1.0,0.0,0.181988,51.945,106,0,0,0.9375,0.001587,0.331881,0.185608,0.03858,0.115124,0.079854,0.005291,0.124294,0.057292,0.036801,0.02581499999999999,3.0,0,0.02054,0.29056,0.237463,0.038348,0.023599,0.010324,0.004425,0.054572,11.525074,95.236313,0.041298,0.0,0.013274,0.026549,S07E16,Harvey Specter,0
S07E16,7,16,Oliver Grady,1.0,0.196429,0.191319,0.070473,47.648,0.028369,0.2083937880633374,0.0,0.0,0.008511,8,1.0,0.196429,0.191319,47.648,107,1,0,1.0,0.038388,0.001587,0.331881,0.064395,0.03858,0.115124,0.019737,0.005291,0.124294,-0.029877,0.006078,0.0,0,0.041559,0.304507,0.194884,0.017052,0.026797,0.003654,0.004872,0.037759,10.90134,93.003252,0.038977,0.002436,0.015834,0.008526,S08E01,Louis Litt,0
S08E03,8,3,Oliver Grady,1.0,0.0,0.158303,0.054604,62.663,0.02139,0.2324391304347826,0.2039068036835124,0.0,0.08798,10,1.0,0.0,0.158303,62.663,110,0,0,0.1875,0.008511,0.038388,0.001587,0.070473,0.064395,0.03858,0.028369,0.019737,0.005291,0.079469,-0.015868999999999994,-2.0,0,0.07357,0.364907,0.201863,0.034161,0.037267,0.004658,0.006211,0.029503,12.034161,92.816677,0.046584,0.004658,0.031056,0.02795,S08E04,Harvey Specter,0
S01E10,1,10,Paula Agard,1.0,0.0,0.277346,0.09467,41.054,0.054054,0.1912253753753753,0.2497992966782709,0.0,0.116136,8,1.0,0.0,0.277346,41.054,9,0,0,0.8333,,,,,,,,,,0.116136,0.09467,,0,0.082468,0.345345,0.159159,0.009009,0.016517,0.003003,0.001502,0.028529,8.743243,89.674204,0.007508,0.004505,0.036036,0.016517,S01E11,Harvey Specter,0
S07E01,7,1,Paula Agard,1.0,0.074359,0.097567,0.035137,36.466,0.009709,0.2258940577249575,0.0,0.0,0.002913,10,1.0,0.074359,0.097567,36.466,92,0,1,0.0625,0.116136,,,0.09467,,,0.054054,,,-0.113223,-0.059533,-2.0,0,0.036841,0.310696,0.251273,0.025467,0.033956,0.011885,0.003396,0.044143,12.893039,90.937759,0.037351,0.011885,0.023769,0.016978,S07E02,Harvey Specter,0
S07E02,7,2,Paula Agard,1.0,0.366667,0.107695,0.042328,31.142,0.014599,0.2241754385964912,0.0,0.0,0.00438,10,1.0,0.366667,0.107695,31.142,93,0,0,0.125,0.002913,0.116136,,0.035137,0.09467,,0.009709,0.054054,,0.0014670000000000004,0.007190999999999996,0.0,0,0.042103,0.324561,0.222807,0.022807,0.024561,0.001754,0.005263,0.075439,12.17193,89.399281,0.036842,0.021053,0.033333,0.036842,S07E03,Louis Litt,0
S07E03,7,3,Paula Agard,1.0,1.0,0.104006,0.050522,28.92,0.006289,0.2392392496392496,0.0,0.0,0.001887,8,1.0,1.0,0.104006,28.92,94,0,0,0.1875,0.00438,0.002913,0.116136,0.042328,0.035137,0.09467,0.014599,0.009709,0.054054,-0.0024930000000000004,0.008194,2.0,0,-0.00286,0.292929,0.271284,0.025974,0.027417,0.008658,0.004329,0.033189,10.68254,90.53417,0.034632,0.011544,0.025974,0.021645,S07E04,Harvey Specter,0
S07E05,7,5,Paula Agard,1.0,0.0,0.250367,0.093186,66.635,0.041096,0.2285049924357035,0.1986146064405796,0.0,0.091775,7,1.0,0.0,0.250367,66.635,96,0,0,0.3125,0.001887,0.00438,0.002913,0.050522,0.042328,0.035137,0.006289,0.014599,0.009709,0.089888,0.04266400000000001,1.0,0,0.043085,0.340393,0.225416,0.030257,0.03177,0.006051,0.004539,0.033283,11.995461,88.894871,0.033283,0.01059,0.033283,0.016641,S07E06,Harvey Specter,0
S07E06,7,6,Paula Agard,1.0,0.0,0.21846,0.068229,89.124,0.041667,0.2573347442680776,0.3093458093809258,0.0,0.136238,9,1.0,0.0,0.21846,89.124,97,0,0,0.375,0.091775,0.001887,0.00438,0.093186,0.050522,0.042328,0.041096,0.006289,0.014599,0.044463,-0.024957000000000007,-2.0,0,0.001333,0.313933,0.287478,0.0194,0.047619,0.010582,0.003527,0.038801,13.088183,90.487354,0.058201,0.012346,0.028219,0.038801,S07E07,Harvey Specter,0
S07E08,7,8,Paula Agard,1.0,0.0,0.167916,0.055062,59.945,0.019481,0.2217412480974124,0.1958679971425764,0.0,0.084191,9,1.0,0.0,0.167916,59.945,99,0,0,0.5,0.136238,0.091775,0.001887,0.068229,0.093186,0.050522,0.041667,0.041096,0.006289,-0.052046999999999996,-0.013166999999999998,0.0,0,-0.002069,0.278539,0.260274,0.022831,0.048706,0.013699,0.00761,0.019787,11.138508,93.725312,0.05175,0.00761,0.021309,0.030441,S07E09,Harvey Specter,0
S07E10,7,10,Paula Agard,1.0,0.236111,0.144223,0.054724,44.406,0.010929,0.2342453947368421,0.0,0.0,0.003279,9,1.0,0.236111,0.144223,44.406,101,0,0,0.625,0.084191,0.136238,0.091775,0.055062,0.068229,0.093186,0.019481,0.041667,0.041096,-0.080912,-0.000337999999999998,0.0,0,0.041252,0.332237,0.220395,0.039474,0.026316,0.003289,0.0,0.03125,13.274671,89.839556,0.041118,0.019737,0.026316,0.023026,S07E11,Harvey Specter,0
S07E11,7,11,Paula Agard,1.0,0.0,0.243714,0.0766,114.792,0.052174,0.2132082236842105,0.3646881080199767,0.0,0.161527,7,1.0,0.0,0.243714,114.792,102,0,0,0.6875,0.003279,0.084191,0.136238,0.054724,0.055062,0.068229,0.010929,0.019481,0.041667,0.158248,0.021876,2.0,0,0.055938,0.330592,0.192434,0.026316,0.049342,0.004934,0.001645,0.039474,11.735197,89.911349,0.026316,0.009868,0.021382,0.023026,S07E12,Harvey Specter,0
S07E12,7,12,Paula Agard,1.0,0.0,0.164559,0.055192,60.388,0.022599,0.2360623089983022,0.1671543093138056,0.0,0.073641,8,1.0,0.0,0.164559,60.388,103,0,0,0.75,0.161527,0.003279,0.084191,0.0766,0.054724,0.055062,0.052174,0.010929,0.019481,-0.087886,-0.021408000000000003,-1.0,0,0.085792,0.387097,0.193548,0.033956,0.032258,0.010187,0.003396,0.01528,12.485569,92.296401,0.03056,0.006791,0.025467,0.025467,S07E13,Harvey Specter,0
S07E13,7,13,Paula Agard,1.0,0.0,0.339186,0.106095,131.504,0.089947,0.2376546603475513,0.5879509837243342,0.0,0.262164,5,1.0,0.0,0.339186,131.504,104,0,0,0.8125,0.073641,0.161527,0.003279,0.055192,0.0766,0.054724,0.022599,0.052174,0.010929,0.188523,0.050903,3.0,0,0.092494,0.382306,0.197472,0.025276,0.033175,0.009479,0.004739,0.011058,11.821485,92.754818,0.017378,0.007899,0.045814,0.031596,S07E14,Louis Litt,0
S07E14,7,14,Paula Agard,1.0,0.0,0.275312,0.087675,86.508,0.074534,0.2323801574803149,0.4041172039476077,0.0,0.184007,6,1.0,0.0,0.275312,86.508,105,0,0,0.875,0.262164,0.073641,0.161527,0.106095,0.055192,0.0766,0.089947,0.022599,0.052174,-0.078157,-0.018419999999999992,-1.0,0,0.021357,0.308661,0.259843,0.026772,0.03937,0.009449,0.00315,0.037795,11.911811,92.625764,0.022047,0.004724,0.04252,0.020472,S07E15,Harvey Specter,0
S09E04,9,4,Paula Agard,1.0,0.194139,0.08944,0.031313,41.386,0.004878,0.2177252631578947,0.0,0.0,0.001463,13,1.0,0.194139,0.08944,41.386,127,0,0,0.4,0.184007,0.262164,0.073641,0.087675,0.106095,0.055192,0.074534,0.089947,0.022599,-0.182544,-0.056362,-7.0,0,0.067356,0.326316,0.181955,0.021053,0.030075,0.01203,0.004511,0.010526,11.395489,93.403549,0.022556,0.009023,0.04812,0.021053,S09E05,Harvey Specter,0
S01E01,1,1,Rachel Zane,1.0,0.0,0.220612,0.080111,39.754,0.034483,0.1991426386233269,0.2154957796717418,0.0,0.096543,7,1.0,0.0,0.220612,39.754,0,0,1,0.0833,,,,,,,,,,0.096543,0.080111,,0,0.041763,0.289675,0.198853,0.01912,0.01912,0.003824,0.003824,0.043977,8.874761,87.596185,0.021989,0.010516,0.01912,0.024857,S01E02,Harvey Specter,0
S01E04,1,4,Rachel Zane,1.0,0.6,0.232259,0.102558,11.296,0.032258,0.1884033875338753,0.0,0.0,0.009677,6,1.0,0.6,0.232259,11.296,3,0,0,0.3333,0.096543,,,0.080111,,,0.034483,,,-0.086866,0.022446999999999995,1.0,0,0.04136,0.279133,0.186992,0.00813,0.02439,0.004065,0.006775,0.044715,8.49729,86.120827,0.009485,0.001355,0.028455,0.02168,S01E05,Trevor Evans,0
S01E06,1,6,Rachel Zane,1.0,0.0,0.418448,0.138135,52.082,0.155172,0.218088098693759,0.6264250943925996,0.0,0.297122,3,1.0,0.0,0.418448,52.082,5,0,0,0.5,0.009677,0.096543,,0.102558,0.080111,,0.032258,0.034483,,0.287445,0.03557700000000001,3.0,0,0.086426,0.349782,0.16836,0.015965,0.015965,0.004354,0.008708,0.018868,9.17852,89.593977,0.018868,0.005806,0.029028,0.021771,S01E07,Harvey Specter,0
